Index,Buy_315,Notrade_0,Notrade_45,Sell_90,SL1,Buy_135,Notrade_180,Notrade_225,Sell_270,SL2
5730,131308681.0,131314411,131320141,131325871,131328736.0,131331601,131337331,131343061,131348791,131351656.0
5731,131354521.0,131360252,131365983,131371714,131374579.5,131377445,131383176,131388907,131394638,131397503.5
5732,131400369.0,131406101,131411833,131417565,131420431.0,131423297,131429029,131434761,131440493,131443359.0
5733,131446225.0,131451958,131457691,131463424,131466290.5,131469157,131474890,131480623,131486356,131489222.5
5734,131492089.0,131497823,131503557,131509291,131512158.0,131515025,131520759,131526493,131532227,131535094.0
5735,131537961.0,131543696,131549431,131555166,131558033.5,131560901,131566636,131572371,131578106,131580973.5
5736,131583841.0,131589577,131595313,131601049,131603917.0,131606785,131612521,131618257,131623993,131626861.0
5737,131629729.0,131635466,131641203,131646940,131649808.5,131652677,131658414,131664151,131669888,131672756.5
5738,131675625.0,131681363,131687101,131692839,131695708.0,131698577,131704315,131710053,131715791,131718660.0
5739,131721529.0,131727268,131733007,131738746,131741615.5,131744485,131750224,131755963,131761702,131764571.5
5740,131767441.0,131773181,131778921,131784661,131787531.0,131790401,131796141,131801881,131807621,131810491.0
5741,131813361.0,131819102,131824843,131830584,131833454.5,131836325,131842066,131847807,131853548,131856418.5
5742,131859289.0,131865031,131870773,131876515,131879386.0,131882257,131887999,131893741,131899483,131902354.0
5743,131905225.0,131910968,131916711,131922454,131925325.5,131928197,131933940,131939683,131945426,131948297.5
5744,131951169.0,131956913,131962657,131968401,131971273.0,131974145,131979889,131985633,131991377,131994249.0
5745,131997121.0,132002866,132008611,132014356,132017228.5,132020101,132025846,132031591,132037336,132040208.5
5746,132043081.0,132048827,132054573,132060319,132063192.0,132066065,132071811,132077557,132083303,132086176.0
5747,132089049.0,132094796,132100543,132106290,132109163.5,132112037,132117784,132123531,132129278,132132151.5
5748,132135025.0,132140773,132146521,132152269,132155143.0,132158017,132163765,132169513,132175261,132178135.0
5749,132181009.0,132186758,132192507,132198256,132201130.5,132204005,132209754,132215503,132221252,132224126.5
5750,132227001.0,132232751,132238501,132244251,132247126.0,132250001,132255751,132261501,132267251,132270126.0
5751,132273001.0,132278752,132284503,132290254,132293129.5,132296005,132301756,132307507,132313258,132316133.5
5752,132319009.0,132324761,132330513,132336265,132339141.0,132342017,132347769,132353521,132359273,132362149.0
5753,132365025.0,132370778,132376531,132382284,132385160.5,132388037,132393790,132399543,132405296,132408172.5
5754,132411049.0,132416803,132422557,132428311,132431188.0,132434065,132439819,132445573,132451327,132454204.0
5755,132457081.0,132462836,132468591,132474346,132477223.5,132480101,132485856,132491611,132497366,132500243.5
5756,132503121.0,132508877,132514633,132520389,132523267.0,132526145,132531901,132537657,132543413,132546291.0
5757,132549169.0,132554926,132560683,132566440,132569318.5,132572197,132577954,132583711,132589468,132592346.5
5758,132595225.0,132600983,132606741,132612499,132615378.0,132618257,132624015,132629773,132635531,132638410.0
5759,132641289.0,132647048,132652807,132658566,132661445.5,132664325,132670084,132675843,132681602,132684481.5
5760,132687361.0,132693121,132698881,132704641,132707521.0,132710401,132716161,132721921,132727681,132730561.0
5761,132733441.0,132739202,132744963,132750724,132753604.5,132756485,132762246,132768007,132773768,132776648.5
5762,132779529.0,132785291,132791053,132796815,132799696.0,132802577,132808339,132814101,132819863,132822744.0
5763,132825625.0,132831388,132837151,132842914,132845795.5,132848677,132854440,132860203,132865966,132868847.5
5764,132871729.0,132877493,132883257,132889021,132891903.0,132894785,132900549,132906313,132912077,132914959.0
5765,132917841.0,132923606,132929371,132935136,132938018.5,132940901,132946666,132952431,132958196,132961078.5
5766,132963961.0,132969727,132975493,132981259,132984142.0,132987025,132992791,132998557,133004323,133007206.0
5767,133010089.0,133015856,133021623,133027390,133030273.5,133033157,133038924,133044691,133050458,133053341.5
5768,133056225.0,133061993,133067761,133073529,133076413.0,133079297,133085065,133090833,133096601,133099485.0
5769,133102369.0,133108138,133113907,133119676,133122560.5,133125445,133131214,133136983,133142752,133145636.5
5770,133148521.0,133154291,133160061,133165831,133168716.0,133171601,133177371,133183141,133188911,133191796.0
5771,133194681.0,133200452,133206223,133211994,133214879.5,133217765,133223536,133229307,133235078,133237963.5
5772,133240849.0,133246621,133252393,133258165,133261051.0,133263937,133269709,133275481,133281253,133284139.0
5773,133287025.0,133292798,133298571,133304344,133307230.5,133310117,133315890,133321663,133327436,133330322.5
5774,133333209.0,133338983,133344757,133350531,133353418.0,133356305,133362079,133367853,133373627,133376514.0
5775,133379401.0,133385176,133390951,133396726,133399613.5,133402501,133408276,133414051,133419826,133422713.5
5776,133425601.0,133431377,133437153,133442929,133445817.0,133448705,133454481,133460257,133466033,133468921.0
5777,133471809.0,133477586,133483363,133489140,133492028.5,133494917,133500694,133506471,133512248,133515136.5
5778,133518025.0,133523803,133529581,133535359,133538248.0,133541137,133546915,133552693,133558471,133561360.0
5779,133564249.0,133570028,133575807,133581586,133584475.5,133587365,133593144,133598923,133604702,133607591.5
5780,133610481.0,133616261,133622041,133627821,133630711.0,133633601,133639381,133645161,133650941,133653831.0
5781,133656721.0,133662502,133668283,133674064,133676954.5,133679845,133685626,133691407,133697188,133700078.5
5782,133702969.0,133708751,133714533,133720315,133723206.0,133726097,133731879,133737661,133743443,133746334.0
5783,133749225.0,133755008,133760791,133766574,133769465.5,133772357,133778140,133783923,133789706,133792597.5
5784,133795489.0,133801273,133807057,133812841,133815733.0,133818625,133824409,133830193,133835977,133838869.0
5785,133841761.0,133847546,133853331,133859116,133862008.5,133864901,133870686,133876471,133882256,133885148.5
5786,133888041.0,133893827,133899613,133905399,133908292.0,133911185,133916971,133922757,133928543,133931436.0
5787,133934329.0,133940116,133945903,133951690,133954583.5,133957477,133963264,133969051,133974838,133977731.5
5788,133980625.0,133986413,133992201,133997989,134000883.0,134003777,134009565,134015353,134021141,134024035.0
5789,134026929.0,134032718,134038507,134044296,134047190.5,134050085,134055874,134061663,134067452,134070346.5
5790,134073241.0,134079031,134084821,134090611,134093506.0,134096401,134102191,134107981,134113771,134116666.0
5791,134119561.0,134125352,134131143,134136934,134139829.5,134142725,134148516,134154307,134160098,134162993.5
5792,134165889.0,134171681,134177473,134183265,134186161.0,134189057,134194849,134200641,134206433,134209329.0
5793,134212225.0,134218018,134223811,134229604,134232500.5,134235397,134241190,134246983,134252776,134255672.5
5794,134258569.0,134264363,134270157,134275951,134278848.0,134281745,134287539,134293333,134299127,134302024.0
5795,134304921.0,134310716,134316511,134322306,134325203.5,134328101,134333896,134339691,134345486,134348383.5
5796,134351281.0,134357077,134362873,134368669,134371567.0,134374465,134380261,134386057,134391853,134394751.0
5797,134397649.0,134403446,134409243,134415040,134417938.5,134420837,134426634,134432431,134438228,134441126.5
5798,134444025.0,134449823,134455621,134461419,134464318.0,134467217,134473015,134478813,134484611,134487510.0
5799,134490409.0,134496208,134502007,134507806,134510705.5,134513605,134519404,134525203,134531002,134533901.5
5800,134536801.0,134542601,134548401,134554201,134557101.0,134560001,134565801,134571601,134577401,134580301.0
5801,134583201.0,134589002,134594803,134600604,134603504.5,134606405,134612206,134618007,134623808,134626708.5
5802,134629609.0,134635411,134641213,134647015,134649916.0,134652817,134658619,134664421,134670223,134673124.0
5803,134676025.0,134681828,134687631,134693434,134696335.5,134699237,134705040,134710843,134716646,134719547.5
5804,134722449.0,134728253,134734057,134739861,134742763.0,134745665,134751469,134757273,134763077,134765979.0
5805,134768881.0,134774686,134780491,134786296,134789198.5,134792101,134797906,134803711,134809516,134812418.5
5806,134815321.0,134821127,134826933,134832739,134835642.0,134838545,134844351,134850157,134855963,134858866.0
5807,134861769.0,134867576,134873383,134879190,134882093.5,134884997,134890804,134896611,134902418,134905321.5
5808,134908225.0,134914033,134919841,134925649,134928553.0,134931457,134937265,134943073,134948881,134951785.0
5809,134954689.0,134960498,134966307,134972116,134975020.5,134977925,134983734,134989543,134995352,134998256.5
5810,135001161.0,135006971,135012781,135018591,135021496.0,135024401,135030211,135036021,135041831,135044736.0
5811,135047641.0,135053452,135059263,135065074,135067979.5,135070885,135076696,135082507,135088318,135091223.5
5812,135094129.0,135099941,135105753,135111565,135114471.0,135117377,135123189,135129001,135134813,135137719.0
5813,135140625.0,135146438,135152251,135158064,135160970.5,135163877,135169690,135175503,135181316,135184222.5
5814,135187129.0,135192943,135198757,135204571,135207478.0,135210385,135216199,135222013,135227827,135230734.0
5815,135233641.0,135239456,135245271,135251086,135253993.5,135256901,135262716,135268531,135274346,135277253.5
5816,135280161.0,135285977,135291793,135297609,135300517.0,135303425,135309241,135315057,135320873,135323781.0
5817,135326689.0,135332506,135338323,135344140,135347048.5,135349957,135355774,135361591,135367408,135370316.5
5818,135373225.0,135379043,135384861,135390679,135393588.0,135396497,135402315,135408133,135413951,135416860.0
5819,135419769.0,135425588,135431407,135437226,135440135.5,135443045,135448864,135454683,135460502,135463411.5
5820,135466321.0,135472141,135477961,135483781,135486691.0,135489601,135495421,135501241,135507061,135509971.0
5821,135512881.0,135518702,135524523,135530344,135533254.5,135536165,135541986,135547807,135553628,135556538.5
5822,135559449.0,135565271,135571093,135576915,135579826.0,135582737,135588559,135594381,135600203,135603114.0
5823,135606025.0,135611848,135617671,135623494,135626405.5,135629317,135635140,135640963,135646786,135649697.5
5824,135652609.0,135658433,135664257,135670081,135672993.0,135675905,135681729,135687553,135693377,135696289.0
5825,135699201.0,135705026,135710851,135716676,135719588.5,135722501,135728326,135734151,135739976,135742888.5
5826,135745801.0,135751627,135757453,135763279,135766192.0,135769105,135774931,135780757,135786583,135789496.0
5827,135792409.0,135798236,135804063,135809890,135812803.5,135815717,135821544,135827371,135833198,135836111.5
5828,135839025.0,135844853,135850681,135856509,135859423.0,135862337,135868165,135873993,135879821,135882735.0
5829,135885649.0,135891478,135897307,135903136,135906050.5,135908965,135914794,135920623,135926452,135929366.5
5830,135932281.0,135938111,135943941,135949771,135952686.0,135955601,135961431,135967261,135973091,135976006.0
5831,135978921.0,135984752,135990583,135996414,135999329.5,136002245,136008076,136013907,136019738,136022653.5
5832,136025569.0,136031401,136037233,136043065,136045981.0,136048897,136054729,136060561,136066393,136069309.0
5833,136072225.0,136078058,136083891,136089724,136092640.5,136095557,136101390,136107223,136113056,136115972.5
5834,136118889.0,136124723,136130557,136136391,136139308.0,136142225,136148059,136153893,136159727,136162644.0
5835,136165561.0,136171396,136177231,136183066,136185983.5,136188901,136194736,136200571,136206406,136209323.5
5836,136212241.0,136218077,136223913,136229749,136232667.0,136235585,136241421,136247257,136253093,136256011.0
5837,136258929.0,136264766,136270603,136276440,136279358.5,136282277,136288114,136293951,136299788,136302706.5
5838,136305625.0,136311463,136317301,136323139,136326058.0,136328977,136334815,136340653,136346491,136349410.0
5839,136352329.0,136358168,136364007,136369846,136372765.5,136375685,136381524,136387363,136393202,136396121.5
5840,136399041.0,136404881,136410721,136416561,136419481.0,136422401,136428241,136434081,136439921,136442841.0
5841,136445761.0,136451602,136457443,136463284,136466204.5,136469125,136474966,136480807,136486648,136489568.5
5842,136492489.0,136498331,136504173,136510015,136512936.0,136515857,136521699,136527541,136533383,136536304.0
5843,136539225.0,136545068,136550911,136556754,136559675.5,136562597,136568440,136574283,136580126,136583047.5
5844,136585969.0,136591813,136597657,136603501,136606423.0,136609345,136615189,136621033,136626877,136629799.0
5845,136632721.0,136638566,136644411,136650256,136653178.5,136656101,136661946,136667791,136673636,136676558.5
5846,136679481.0,136685327,136691173,136697019,136699942.0,136702865,136708711,136714557,136720403,136723326.0
5847,136726249.0,136732096,136737943,136743790,136746713.5,136749637,136755484,136761331,136767178,136770101.5
5848,136773025.0,136778873,136784721,136790569,136793493.0,136796417,136802265,136808113,136813961,136816885.0
5849,136819809.0,136825658,136831507,136837356,136840280.5,136843205,136849054,136854903,136860752,136863676.5
5850,136866601.0,136872451,136878301,136884151,136887076.0,136890001,136895851,136901701,136907551,136910476.0
5851,136913401.0,136919252,136925103,136930954,136933879.5,136936805,136942656,136948507,136954358,136957283.5
5852,136960209.0,136966061,136971913,136977765,136980691.0,136983617,136989469,136995321,137001173,137004099.0
5853,137007025.0,137012878,137018731,137024584,137027510.5,137030437,137036290,137042143,137047996,137050922.5
5854,137053849.0,137059703,137065557,137071411,137074338.0,137077265,137083119,137088973,137094827,137097754.0
5855,137100681.0,137106536,137112391,137118246,137121173.5,137124101,137129956,137135811,137141666,137144593.5
5856,137147521.0,137153377,137159233,137165089,137168017.0,137170945,137176801,137182657,137188513,137191441.0
5857,137194369.0,137200226,137206083,137211940,137214868.5,137217797,137223654,137229511,137235368,137238296.5
5858,137241225.0,137247083,137252941,137258799,137261728.0,137264657,137270515,137276373,137282231,137285160.0
5859,137288089.0,137293948,137299807,137305666,137308595.5,137311525,137317384,137323243,137329102,137332031.5
5860,137334961.0,137340821,137346681,137352541,137355471.0,137358401,137364261,137370121,137375981,137378911.0
5861,137381841.0,137387702,137393563,137399424,137402354.5,137405285,137411146,137417007,137422868,137425798.5
5862,137428729.0,137434591,137440453,137446315,137449246.0,137452177,137458039,137463901,137469763,137472694.0
5863,137475625.0,137481488,137487351,137493214,137496145.5,137499077,137504940,137510803,137516666,137519597.5
5864,137522529.0,137528393,137534257,137540121,137543053.0,137545985,137551849,137557713,137563577,137566509.0
5865,137569441.0,137575306,137581171,137587036,137589968.5,137592901,137598766,137604631,137610496,137613428.5
5866,137616361.0,137622227,137628093,137633959,137636892.0,137639825,137645691,137651557,137657423,137660356.0
5867,137663289.0,137669156,137675023,137680890,137683823.5,137686757,137692624,137698491,137704358,137707291.5
5868,137710225.0,137716093,137721961,137727829,137730763.0,137733697,137739565,137745433,137751301,137754235.0
5869,137757169.0,137763038,137768907,137774776,137777710.5,137780645,137786514,137792383,137798252,137801186.5
5870,137804121.0,137809991,137815861,137821731,137824666.0,137827601,137833471,137839341,137845211,137848146.0
5871,137851081.0,137856952,137862823,137868694,137871629.5,137874565,137880436,137886307,137892178,137895113.5
5872,137898049.0,137903921,137909793,137915665,137918601.0,137921537,137927409,137933281,137939153,137942089.0
5873,137945025.0,137950898,137956771,137962644,137965580.5,137968517,137974390,137980263,137986136,137989072.5
5874,137992009.0,137997883,138003757,138009631,138012568.0,138015505,138021379,138027253,138033127,138036064.0
5875,138039001.0,138044876,138050751,138056626,138059563.5,138062501,138068376,138074251,138080126,138083063.5
5876,138086001.0,138091877,138097753,138103629,138106567.0,138109505,138115381,138121257,138127133,138130071.0
5877,138133009.0,138138886,138144763,138150640,138153578.5,138156517,138162394,138168271,138174148,138177086.5
5878,138180025.0,138185903,138191781,138197659,138200598.0,138203537,138209415,138215293,138221171,138224110.0
5879,138227049.0,138232928,138238807,138244686,138247625.5,138250565,138256444,138262323,138268202,138271141.5
5880,138274081.0,138279961,138285841,138291721,138294661.0,138297601,138303481,138309361,138315241,138318181.0
5881,138321121.0,138327002,138332883,138338764,138341704.5,138344645,138350526,138356407,138362288,138365228.5
5882,138368169.0,138374051,138379933,138385815,138388756.0,138391697,138397579,138403461,138409343,138412284.0
5883,138415225.0,138421108,138426991,138432874,138435815.5,138438757,138444640,138450523,138456406,138459347.5
5884,138462289.0,138468173,138474057,138479941,138482883.0,138485825,138491709,138497593,138503477,138506419.0
5885,138509361.0,138515246,138521131,138527016,138529958.5,138532901,138538786,138544671,138550556,138553498.5
5886,138556441.0,138562327,138568213,138574099,138577042.0,138579985,138585871,138591757,138597643,138600586.0
5887,138603529.0,138609416,138615303,138621190,138624133.5,138627077,138632964,138638851,138644738,138647681.5
5888,138650625.0,138656513,138662401,138668289,138671233.0,138674177,138680065,138685953,138691841,138694785.0
5889,138697729.0,138703618,138709507,138715396,138718340.5,138721285,138727174,138733063,138738952,138741896.5
5890,138744841.0,138750731,138756621,138762511,138765456.0,138768401,138774291,138780181,138786071,138789016.0
5891,138791961.0,138797852,138803743,138809634,138812579.5,138815525,138821416,138827307,138833198,138836143.5
5892,138839089.0,138844981,138850873,138856765,138859711.0,138862657,138868549,138874441,138880333,138883279.0
5893,138886225.0,138892118,138898011,138903904,138906850.5,138909797,138915690,138921583,138927476,138930422.5
5894,138933369.0,138939263,138945157,138951051,138953998.0,138956945,138962839,138968733,138974627,138977574.0
5895,138980521.0,138986416,138992311,138998206,139001153.5,139004101,139009996,139015891,139021786,139024733.5
5896,139027681.0,139033577,139039473,139045369,139048317.0,139051265,139057161,139063057,139068953,139071901.0
5897,139074849.0,139080746,139086643,139092540,139095488.5,139098437,139104334,139110231,139116128,139119076.5
5898,139122025.0,139127923,139133821,139139719,139142668.0,139145617,139151515,139157413,139163311,139166260.0
5899,139169209.0,139175108,139181007,139186906,139189855.5,139192805,139198704,139204603,139210502,139213451.5
5900,139216401.0,139222301,139228201,139234101,139237051.0,139240001,139245901,139251801,139257701,139260651.0
5901,139263601.0,139269502,139275403,139281304,139284254.5,139287205,139293106,139299007,139304908,139307858.5
5902,139310809.0,139316711,139322613,139328515,139331466.0,139334417,139340319,139346221,139352123,139355074.0
5903,139358025.0,139363928,139369831,139375734,139378685.5,139381637,139387540,139393443,139399346,139402297.5
5904,139405249.0,139411153,139417057,139422961,139425913.0,139428865,139434769,139440673,139446577,139449529.0
5905,139452481.0,139458386,139464291,139470196,139473148.5,139476101,139482006,139487911,139493816,139496768.5
5906,139499721.0,139505627,139511533,139517439,139520392.0,139523345,139529251,139535157,139541063,139544016.0
5907,139546969.0,139552876,139558783,139564690,139567643.5,139570597,139576504,139582411,139588318,139591271.5
5908,139594225.0,139600133,139606041,139611949,139614903.0,139617857,139623765,139629673,139635581,139638535.0
5909,139641489.0,139647398,139653307,139659216,139662170.5,139665125,139671034,139676943,139682852,139685806.5
5910,139688761.0,139694671,139700581,139706491,139709446.0,139712401,139718311,139724221,139730131,139733086.0
5911,139736041.0,139741952,139747863,139753774,139756729.5,139759685,139765596,139771507,139777418,139780373.5
5912,139783329.0,139789241,139795153,139801065,139804021.0,139806977,139812889,139818801,139824713,139827669.0
5913,139830625.0,139836538,139842451,139848364,139851320.5,139854277,139860190,139866103,139872016,139874972.5
5914,139877929.0,139883843,139889757,139895671,139898628.0,139901585,139907499,139913413,139919327,139922284.0
5915,139925241.0,139931156,139937071,139942986,139945943.5,139948901,139954816,139960731,139966646,139969603.5
5916,139972561.0,139978477,139984393,139990309,139993267.0,139996225,140002141,140008057,140013973,140016931.0
5917,140019889.0,140025806,140031723,140037640,140040598.5,140043557,140049474,140055391,140061308,140064266.5
5918,140067225.0,140073143,140079061,140084979,140087938.0,140090897,140096815,140102733,140108651,140111610.0
5919,140114569.0,140120488,140126407,140132326,140135285.5,140138245,140144164,140150083,140156002,140158961.5
5920,140161921.0,140167841,140173761,140179681,140182641.0,140185601,140191521,140197441,140203361,140206321.0
5921,140209281.0,140215202,140221123,140227044,140230004.5,140232965,140238886,140244807,140250728,140253688.5
5922,140256649.0,140262571,140268493,140274415,140277376.0,140280337,140286259,140292181,140298103,140301064.0
5923,140304025.0,140309948,140315871,140321794,140324755.5,140327717,140333640,140339563,140345486,140348447.5
5924,140351409.0,140357333,140363257,140369181,140372143.0,140375105,140381029,140386953,140392877,140395839.0
5925,140398801.0,140404726,140410651,140416576,140419538.5,140422501,140428426,140434351,140440276,140443238.5
5926,140446201.0,140452127,140458053,140463979,140466942.0,140469905,140475831,140481757,140487683,140490646.0
5927,140493609.0,140499536,140505463,140511390,140514353.5,140517317,140523244,140529171,140535098,140538061.5
5928,140541025.0,140546953,140552881,140558809,140561773.0,140564737,140570665,140576593,140582521,140585485.0
5929,140588449.0,140594378,140600307,140606236,140609200.5,140612165,140618094,140624023,140629952,140632916.5
5930,140635881.0,140641811,140647741,140653671,140656636.0,140659601,140665531,140671461,140677391,140680356.0
5931,140683321.0,140689252,140695183,140701114,140704079.5,140707045,140712976,140718907,140724838,140727803.5
5932,140730769.0,140736701,140742633,140748565,140751531.0,140754497,140760429,140766361,140772293,140775259.0
5933,140778225.0,140784158,140790091,140796024,140798990.5,140801957,140807890,140813823,140819756,140822722.5
5934,140825689.0,140831623,140837557,140843491,140846458.0,140849425,140855359,140861293,140867227,140870194.0
5935,140873161.0,140879096,140885031,140890966,140893933.5,140896901,140902836,140908771,140914706,140917673.5
5936,140920641.0,140926577,140932513,140938449,140941417.0,140944385,140950321,140956257,140962193,140965161.0
5937,140968129.0,140974066,140980003,140985940,140988908.5,140991877,140997814,141003751,141009688,141012656.5
5938,141015625.0,141021563,141027501,141033439,141036408.0,141039377,141045315,141051253,141057191,141060160.0
5939,141063129.0,141069068,141075007,141080946,141083915.5,141086885,141092824,141098763,141104702,141107671.5
5940,141110641.0,141116581,141122521,141128461,141131431.0,141134401,141140341,141146281,141152221,141155191.0
5941,141158161.0,141164102,141170043,141175984,141178954.5,141181925,141187866,141193807,141199748,141202718.5
5942,141205689.0,141211631,141217573,141223515,141226486.0,141229457,141235399,141241341,141247283,141250254.0
5943,141253225.0,141259168,141265111,141271054,141274025.5,141276997,141282940,141288883,141294826,141297797.5
5944,141300769.0,141306713,141312657,141318601,141321573.0,141324545,141330489,141336433,141342377,141345349.0
5945,141348321.0,141354266,141360211,141366156,141369128.5,141372101,141378046,141383991,141389936,141392908.5
5946,141395881.0,141401827,141407773,141413719,141416692.0,141419665,141425611,141431557,141437503,141440476.0
5947,141443449.0,141449396,141455343,141461290,141464263.5,141467237,141473184,141479131,141485078,141488051.5
5948,141491025.0,141496973,141502921,141508869,141511843.0,141514817,141520765,141526713,141532661,141535635.0
5949,141538609.0,141544558,141550507,141556456,141559430.5,141562405,141568354,141574303,141580252,141583226.5
5950,141586201.0,141592151,141598101,141604051,141607026.0,141610001,141615951,141621901,141627851,141630826.0
5951,141633801.0,141639752,141645703,141651654,141654629.5,141657605,141663556,141669507,141675458,141678433.5
5952,141681409.0,141687361,141693313,141699265,141702241.0,141705217,141711169,141717121,141723073,141726049.0
5953,141729025.0,141734978,141740931,141746884,141749860.5,141752837,141758790,141764743,141770696,141773672.5
5954,141776649.0,141782603,141788557,141794511,141797488.0,141800465,141806419,141812373,141818327,141821304.0
5955,141824281.0,141830236,141836191,141842146,141845123.5,141848101,141854056,141860011,141865966,141868943.5
5956,141871921.0,141877877,141883833,141889789,141892767.0,141895745,141901701,141907657,141913613,141916591.0
5957,141919569.0,141925526,141931483,141937440,141940418.5,141943397,141949354,141955311,141961268,141964246.5
5958,141967225.0,141973183,141979141,141985099,141988078.0,141991057,141997015,142002973,142008931,142011910.0
5959,142014889.0,142020848,142026807,142032766,142035745.5,142038725,142044684,142050643,142056602,142059581.5
5960,142062561.0,142068521,142074481,142080441,142083421.0,142086401,142092361,142098321,142104281,142107261.0
5961,142110241.0,142116202,142122163,142128124,142131104.5,142134085,142140046,142146007,142151968,142154948.5
5962,142157929.0,142163891,142169853,142175815,142178796.0,142181777,142187739,142193701,142199663,142202644.0
5963,142205625.0,142211588,142217551,142223514,142226495.5,142229477,142235440,142241403,142247366,142250347.5
5964,142253329.0,142259293,142265257,142271221,142274203.0,142277185,142283149,142289113,142295077,142298059.0
5965,142301041.0,142307006,142312971,142318936,142321918.5,142324901,142330866,142336831,142342796,142345778.5
5966,142348761.0,142354727,142360693,142366659,142369642.0,142372625,142378591,142384557,142390523,142393506.0
5967,142396489.0,142402456,142408423,142414390,142417373.5,142420357,142426324,142432291,142438258,142441241.5
5968,142444225.0,142450193,142456161,142462129,142465113.0,142468097,142474065,142480033,142486001,142488985.0
5969,142491969.0,142497938,142503907,142509876,142512860.5,142515845,142521814,142527783,142533752,142536736.5
5970,142539721.0,142545691,142551661,142557631,142560616.0,142563601,142569571,142575541,142581511,142584496.0
5971,142587481.0,142593452,142599423,142605394,142608379.5,142611365,142617336,142623307,142629278,142632263.5
5972,142635249.0,142641221,142647193,142653165,142656151.0,142659137,142665109,142671081,142677053,142680039.0
5973,142683025.0,142688998,142694971,142700944,142703930.5,142706917,142712890,142718863,142724836,142727822.5
5974,142730809.0,142736783,142742757,142748731,142751718.0,142754705,142760679,142766653,142772627,142775614.0
5975,142778601.0,142784576,142790551,142796526,142799513.5,142802501,142808476,142814451,142820426,142823413.5
5976,142826401.0,142832377,142838353,142844329,142847317.0,142850305,142856281,142862257,142868233,142871221.0
5977,142874209.0,142880186,142886163,142892140,142895128.5,142898117,142904094,142910071,142916048,142919036.5
5978,142922025.0,142928003,142933981,142939959,142942948.0,142945937,142951915,142957893,142963871,142966860.0
5979,142969849.0,142975828,142981807,142987786,142990775.5,142993765,142999744,143005723,143011702,143014691.5
5980,143017681.0,143023661,143029641,143035621,143038611.0,143041601,143047581,143053561,143059541,143062531.0
5981,143065521.0,143071502,143077483,143083464,143086454.5,143089445,143095426,143101407,143107388,143110378.5
5982,143113369.0,143119351,143125333,143131315,143134306.0,143137297,143143279,143149261,143155243,143158234.0
5983,143161225.0,143167208,143173191,143179174,143182165.5,143185157,143191140,143197123,143203106,143206097.5
5984,143209089.0,143215073,143221057,143227041,143230033.0,143233025,143239009,143244993,143250977,143253969.0
5985,143256961.0,143262946,143268931,143274916,143277908.5,143280901,143286886,143292871,143298856,143301848.5
5986,143304841.0,143310827,143316813,143322799,143325792.0,143328785,143334771,143340757,143346743,143349736.0
5987,143352729.0,143358716,143364703,143370690,143373683.5,143376677,143382664,143388651,143394638,143397631.5
5988,143400625.0,143406613,143412601,143418589,143421583.0,143424577,143430565,143436553,143442541,143445535.0
5989,143448529.0,143454518,143460507,143466496,143469490.5,143472485,143478474,143484463,143490452,143493446.5
5990,143496441.0,143502431,143508421,143514411,143517406.0,143520401,143526391,143532381,143538371,143541366.0
5991,143544361.0,143550352,143556343,143562334,143565329.5,143568325,143574316,143580307,143586298,143589293.5
5992,143592289.0,143598281,143604273,143610265,143613261.0,143616257,143622249,143628241,143634233,143637229.0
5993,143640225.0,143646218,143652211,143658204,143661200.5,143664197,143670190,143676183,143682176,143685172.5
5994,143688169.0,143694163,143700157,143706151,143709148.0,143712145,143718139,143724133,143730127,143733124.0
5995,143736121.0,143742116,143748111,143754106,143757103.5,143760101,143766096,143772091,143778086,143781083.5
5996,143784081.0,143790077,143796073,143802069,143805067.0,143808065,143814061,143820057,143826053,143829051.0
5997,143832049.0,143838046,143844043,143850040,143853038.5,143856037,143862034,143868031,143874028,143877026.5
5998,143880025.0,143886023,143892021,143898019,143901018.0,143904017,143910015,143916013,143922011,143925010.0
5999,143928009.0,143934008,143940007,143946006,143949005.5,143952005,143958004,143964003,143970002,143973001.5
6000,143976001.0,143982001,143988001,143994001,143997001.0,144000001,144006001,144012001,144018001,144021001.0
6001,144024001.0,144030002,144036003,144042004,144045004.5,144048005,144054006,144060007,144066008,144069008.5
6002,144072009.0,144078011,144084013,144090015,144093016.0,144096017,144102019,144108021,144114023,144117024.0
6003,144120025.0,144126028,144132031,144138034,144141035.5,144144037,144150040,144156043,144162046,144165047.5
6004,144168049.0,144174053,144180057,144186061,144189063.0,144192065,144198069,144204073,144210077,144213079.0
6005,144216081.0,144222086,144228091,144234096,144237098.5,144240101,144246106,144252111,144258116,144261118.5
6006,144264121.0,144270127,144276133,144282139,144285142.0,144288145,144294151,144300157,144306163,144309166.0
6007,144312169.0,144318176,144324183,144330190,144333193.5,144336197,144342204,144348211,144354218,144357221.5
6008,144360225.0,144366233,144372241,144378249,144381253.0,144384257,144390265,144396273,144402281,144405285.0
6009,144408289.0,144414298,144420307,144426316,144429320.5,144432325,144438334,144444343,144450352,144453356.5
6010,144456361.0,144462371,144468381,144474391,144477396.0,144480401,144486411,144492421,144498431,144501436.0
6011,144504441.0,144510452,144516463,144522474,144525479.5,144528485,144534496,144540507,144546518,144549523.5
6012,144552529.0,144558541,144564553,144570565,144573571.0,144576577,144582589,144588601,144594613,144597619.0
6013,144600625.0,144606638,144612651,144618664,144621670.5,144624677,144630690,144636703,144642716,144645722.5
