Index,Buy_45,Notrade_90,Notrade_135,Sell_180,SL1,Buy_225,Notrade_270,Notrade_315,Sell_360,SL2
4716,88953193,88957909,88962625,88967341,88969699.0,88972057,88976773,88981489,88986206.0,88988564.5
4717,88990923,88995640,89000357,89005074,89007432.5,89009791,89014508,89019225,89023943.0,89026302.0
4718,89028661,89033379,89038097,89042815,89045174.0,89047533,89052251,89056969,89061688.0,89064047.5
4719,89066407,89071126,89075845,89080564,89082923.5,89085283,89090002,89094721,89099441.0,89101801.0
4720,89104161,89108881,89113601,89118321,89120681.0,89123041,89127761,89132481,89137202.0,89139562.5
4721,89141923,89146644,89151365,89156086,89158446.5,89160807,89165528,89170249,89174971.0,89177332.0
4722,89179693,89184415,89189137,89193859,89196220.0,89198581,89203303,89208025,89212748.0,89215109.5
4723,89217471,89222194,89226917,89231640,89234001.5,89236363,89241086,89245809,89250533.0,89252895.0
4724,89255257,89259981,89264705,89269429,89271791.0,89274153,89278877,89283601,89288326.0,89290688.5
4725,89293051,89297776,89302501,89307226,89309588.5,89311951,89316676,89321401,89326127.0,89328490.0
4726,89330853,89335579,89340305,89345031,89347394.0,89349757,89354483,89359209,89363936.0,89366299.5
4727,89368663,89373390,89378117,89382844,89385207.5,89387571,89392298,89397025,89401753.0,89404117.0
4728,89406481,89411209,89415937,89420665,89423029.0,89425393,89430121,89434849,89439578.0,89441942.5
4729,89444307,89449036,89453765,89458494,89460858.5,89463223,89467952,89472681,89477411.0,89479776.0
4730,89482141,89486871,89491601,89496331,89498696.0,89501061,89505791,89510521,89515252.0,89517617.5
4731,89519983,89524714,89529445,89534176,89536541.5,89538907,89543638,89548369,89553101.0,89555467.0
4732,89557833,89562565,89567297,89572029,89574395.0,89576761,89581493,89586225,89590958.0,89593324.5
4733,89595691,89600424,89605157,89609890,89612256.5,89614623,89619356,89624089,89628823.0,89631190.0
4734,89633557,89638291,89643025,89647759,89650126.0,89652493,89657227,89661961,89666696.0,89669063.5
4735,89671431,89676166,89680901,89685636,89688003.5,89690371,89695106,89699841,89704577.0,89706945.0
4736,89709313,89714049,89718785,89723521,89725889.0,89728257,89732993,89737729,89742466.0,89744834.5
4737,89747203,89751940,89756677,89761414,89763782.5,89766151,89770888,89775625,89780363.0,89782732.0
4738,89785101,89789839,89794577,89799315,89801684.0,89804053,89808791,89813529,89818268.0,89820637.5
4739,89823007,89827746,89832485,89837224,89839593.5,89841963,89846702,89851441,89856181.0,89858551.0
4740,89860921,89865661,89870401,89875141,89877511.0,89879881,89884621,89889361,89894102.0,89896472.5
4741,89898843,89903584,89908325,89913066,89915436.5,89917807,89922548,89927289,89932031.0,89934402.0
4742,89936773,89941515,89946257,89950999,89953370.0,89955741,89960483,89965225,89969968.0,89972339.5
4743,89974711,89979454,89984197,89988940,89991311.5,89993683,89998426,90003169,90007913.0,90010285.0
4744,90012657,90017401,90022145,90026889,90029261.0,90031633,90036377,90041121,90045866.0,90048238.5
4745,90050611,90055356,90060101,90064846,90067218.5,90069591,90074336,90079081,90083827.0,90086200.0
4746,90088573,90093319,90098065,90102811,90105184.0,90107557,90112303,90117049,90121796.0,90124169.5
4747,90126543,90131290,90136037,90140784,90143157.5,90145531,90150278,90155025,90159773.0,90162147.0
4748,90164521,90169269,90174017,90178765,90181139.0,90183513,90188261,90193009,90197758.0,90200132.5
4749,90202507,90207256,90212005,90216754,90219128.5,90221503,90226252,90231001,90235751.0,90238126.0
4750,90240501,90245251,90250001,90254751,90257126.0,90259501,90264251,90269001,90273752.0,90276127.5
4751,90278503,90283254,90288005,90292756,90295131.5,90297507,90302258,90307009,90311761.0,90314137.0
4752,90316513,90321265,90326017,90330769,90333145.0,90335521,90340273,90345025,90349778.0,90352154.5
4753,90354531,90359284,90364037,90368790,90371166.5,90373543,90378296,90383049,90387803.0,90390180.0
4754,90392557,90397311,90402065,90406819,90409196.0,90411573,90416327,90421081,90425836.0,90428213.5
4755,90430591,90435346,90440101,90444856,90447233.5,90449611,90454366,90459121,90463877.0,90466255.0
4756,90468633,90473389,90478145,90482901,90485279.0,90487657,90492413,90497169,90501926.0,90504304.5
4757,90506683,90511440,90516197,90520954,90523332.5,90525711,90530468,90535225,90539983.0,90542362.0
4758,90544741,90549499,90554257,90559015,90561394.0,90563773,90568531,90573289,90578048.0,90580427.5
4759,90582807,90587566,90592325,90597084,90599463.5,90601843,90606602,90611361,90616121.0,90618501.0
4760,90620881,90625641,90630401,90635161,90637541.0,90639921,90644681,90649441,90654202.0,90656582.5
4761,90658963,90663724,90668485,90673246,90675626.5,90678007,90682768,90687529,90692291.0,90694672.0
4762,90697053,90701815,90706577,90711339,90713720.0,90716101,90720863,90725625,90730388.0,90732769.5
4763,90735151,90739914,90744677,90749440,90751821.5,90754203,90758966,90763729,90768493.0,90770875.0
4764,90773257,90778021,90782785,90787549,90789931.0,90792313,90797077,90801841,90806606.0,90808988.5
4765,90811371,90816136,90820901,90825666,90828048.5,90830431,90835196,90839961,90844727.0,90847110.0
4766,90849493,90854259,90859025,90863791,90866174.0,90868557,90873323,90878089,90882856.0,90885239.5
4767,90887623,90892390,90897157,90901924,90904307.5,90906691,90911458,90916225,90920993.0,90923377.0
4768,90925761,90930529,90935297,90940065,90942449.0,90944833,90949601,90954369,90959138.0,90961522.5
4769,90963907,90968676,90973445,90978214,90980598.5,90982983,90987752,90992521,90997291.0,90999676.0
4770,91002061,91006831,91011601,91016371,91018756.0,91021141,91025911,91030681,91035452.0,91037837.5
4771,91040223,91044994,91049765,91054536,91056921.5,91059307,91064078,91068849,91073621.0,91076007.0
4772,91078393,91083165,91087937,91092709,91095095.0,91097481,91102253,91107025,91111798.0,91114184.5
4773,91116571,91121344,91126117,91130890,91133276.5,91135663,91140436,91145209,91149983.0,91152370.0
4774,91154757,91159531,91164305,91169079,91171466.0,91173853,91178627,91183401,91188176.0,91190563.5
4775,91192951,91197726,91202501,91207276,91209663.5,91212051,91216826,91221601,91226377.0,91228765.0
4776,91231153,91235929,91240705,91245481,91247869.0,91250257,91255033,91259809,91264586.0,91266974.5
4777,91269363,91274140,91278917,91283694,91286082.5,91288471,91293248,91298025,91302803.0,91305192.0
4778,91307581,91312359,91317137,91321915,91324304.0,91326693,91331471,91336249,91341028.0,91343417.5
4779,91345807,91350586,91355365,91360144,91362533.5,91364923,91369702,91374481,91379261.0,91381651.0
4780,91384041,91388821,91393601,91398381,91400771.0,91403161,91407941,91412721,91417502.0,91419892.5
4781,91422283,91427064,91431845,91436626,91439016.5,91441407,91446188,91450969,91455751.0,91458142.0
4782,91460533,91465315,91470097,91474879,91477270.0,91479661,91484443,91489225,91494008.0,91496399.5
4783,91498791,91503574,91508357,91513140,91515531.5,91517923,91522706,91527489,91532273.0,91534665.0
4784,91537057,91541841,91546625,91551409,91553801.0,91556193,91560977,91565761,91570546.0,91572938.5
4785,91575331,91580116,91584901,91589686,91592078.5,91594471,91599256,91604041,91608827.0,91611220.0
4786,91613613,91618399,91623185,91627971,91630364.0,91632757,91637543,91642329,91647116.0,91649509.5
4787,91651903,91656690,91661477,91666264,91668657.5,91671051,91675838,91680625,91685413.0,91687807.0
4788,91690201,91694989,91699777,91704565,91706959.0,91709353,91714141,91718929,91723718.0,91726112.5
4789,91728507,91733296,91738085,91742874,91745268.5,91747663,91752452,91757241,91762031.0,91764426.0
4790,91766821,91771611,91776401,91781191,91783586.0,91785981,91790771,91795561,91800352.0,91802747.5
4791,91805143,91809934,91814725,91819516,91821911.5,91824307,91829098,91833889,91838681.0,91841077.0
4792,91843473,91848265,91853057,91857849,91860245.0,91862641,91867433,91872225,91877018.0,91879414.5
4793,91881811,91886604,91891397,91896190,91898586.5,91900983,91905776,91910569,91915363.0,91917760.0
4794,91920157,91924951,91929745,91934539,91936936.0,91939333,91944127,91948921,91953716.0,91956113.5
4795,91958511,91963306,91968101,91972896,91975293.5,91977691,91982486,91987281,91992077.0,91994475.0
4796,91996873,92001669,92006465,92011261,92013659.0,92016057,92020853,92025649,92030446.0,92032844.5
4797,92035243,92040040,92044837,92049634,92052032.5,92054431,92059228,92064025,92068823.0,92071222.0
4798,92073621,92078419,92083217,92088015,92090414.0,92092813,92097611,92102409,92107208.0,92109607.5
4799,92112007,92116806,92121605,92126404,92128803.5,92131203,92136002,92140801,92145601.0,92148001.0
4800,92150401,92155201,92160001,92164801,92167201.0,92169601,92174401,92179201,92184002.0,92186402.5
4801,92188803,92193604,92198405,92203206,92205606.5,92208007,92212808,92217609,92222411.0,92224812.0
4802,92227213,92232015,92236817,92241619,92244020.0,92246421,92251223,92256025,92260828.0,92263229.5
4803,92265631,92270434,92275237,92280040,92282441.5,92284843,92289646,92294449,92299253.0,92301655.0
4804,92304057,92308861,92313665,92318469,92320871.0,92323273,92328077,92332881,92337686.0,92340088.5
4805,92342491,92347296,92352101,92356906,92359308.5,92361711,92366516,92371321,92376127.0,92378530.0
4806,92380933,92385739,92390545,92395351,92397754.0,92400157,92404963,92409769,92414576.0,92416979.5
4807,92419383,92424190,92428997,92433804,92436207.5,92438611,92443418,92448225,92453033.0,92455437.0
4808,92457841,92462649,92467457,92472265,92474669.0,92477073,92481881,92486689,92491498.0,92493902.5
4809,92496307,92501116,92505925,92510734,92513138.5,92515543,92520352,92525161,92529971.0,92532376.0
4810,92534781,92539591,92544401,92549211,92551616.0,92554021,92558831,92563641,92568452.0,92570857.5
4811,92573263,92578074,92582885,92587696,92590101.5,92592507,92597318,92602129,92606941.0,92609347.0
4812,92611753,92616565,92621377,92626189,92628595.0,92631001,92635813,92640625,92645438.0,92647844.5
4813,92650251,92655064,92659877,92664690,92667096.5,92669503,92674316,92679129,92683943.0,92686350.0
4814,92688757,92693571,92698385,92703199,92705606.0,92708013,92712827,92717641,92722456.0,92724863.5
4815,92727271,92732086,92736901,92741716,92744123.5,92746531,92751346,92756161,92760977.0,92763385.0
4816,92765793,92770609,92775425,92780241,92782649.0,92785057,92789873,92794689,92799506.0,92801914.5
4817,92804323,92809140,92813957,92818774,92821182.5,92823591,92828408,92833225,92838043.0,92840452.0
4818,92842861,92847679,92852497,92857315,92859724.0,92862133,92866951,92871769,92876588.0,92878997.5
4819,92881407,92886226,92891045,92895864,92898273.5,92900683,92905502,92910321,92915141.0,92917551.0
4820,92919961,92924781,92929601,92934421,92936831.0,92939241,92944061,92948881,92953702.0,92956112.5
4821,92958523,92963344,92968165,92972986,92975396.5,92977807,92982628,92987449,92992271.0,92994682.0
4822,92997093,93001915,93006737,93011559,93013970.0,93016381,93021203,93026025,93030848.0,93033259.5
4823,93035671,93040494,93045317,93050140,93052551.5,93054963,93059786,93064609,93069433.0,93071845.0
4824,93074257,93079081,93083905,93088729,93091141.0,93093553,93098377,93103201,93108026.0,93110438.5
4825,93112851,93117676,93122501,93127326,93129738.5,93132151,93136976,93141801,93146627.0,93149040.0
4826,93151453,93156279,93161105,93165931,93168344.0,93170757,93175583,93180409,93185236.0,93187649.5
4827,93190063,93194890,93199717,93204544,93206957.5,93209371,93214198,93219025,93223853.0,93226267.0
4828,93228681,93233509,93238337,93243165,93245579.0,93247993,93252821,93257649,93262478.0,93264892.5
4829,93267307,93272136,93276965,93281794,93284208.5,93286623,93291452,93296281,93301111.0,93303526.0
4830,93305941,93310771,93315601,93320431,93322846.0,93325261,93330091,93334921,93339752.0,93342167.5
4831,93344583,93349414,93354245,93359076,93361491.5,93363907,93368738,93373569,93378401.0,93380817.0
4832,93383233,93388065,93392897,93397729,93400145.0,93402561,93407393,93412225,93417058.0,93419474.5
4833,93421891,93426724,93431557,93436390,93438806.5,93441223,93446056,93450889,93455723.0,93458140.0
4834,93460557,93465391,93470225,93475059,93477476.0,93479893,93484727,93489561,93494396.0,93496813.5
4835,93499231,93504066,93508901,93513736,93516153.5,93518571,93523406,93528241,93533077.0,93535495.0
4836,93537913,93542749,93547585,93552421,93554839.0,93557257,93562093,93566929,93571766.0,93574184.5
4837,93576603,93581440,93586277,93591114,93593532.5,93595951,93600788,93605625,93610463.0,93612882.0
4838,93615301,93620139,93624977,93629815,93632234.0,93634653,93639491,93644329,93649168.0,93651587.5
4839,93654007,93658846,93663685,93668524,93670943.5,93673363,93678202,93683041,93687881.0,93690301.0
4840,93692721,93697561,93702401,93707241,93709661.0,93712081,93716921,93721761,93726602.0,93729022.5
4841,93731443,93736284,93741125,93745966,93748386.5,93750807,93755648,93760489,93765331.0,93767752.0
4842,93770173,93775015,93779857,93784699,93787120.0,93789541,93794383,93799225,93804068.0,93806489.5
4843,93808911,93813754,93818597,93823440,93825861.5,93828283,93833126,93837969,93842813.0,93845235.0
4844,93847657,93852501,93857345,93862189,93864611.0,93867033,93871877,93876721,93881566.0,93883988.5
4845,93886411,93891256,93896101,93900946,93903368.5,93905791,93910636,93915481,93920327.0,93922750.0
4846,93925173,93930019,93934865,93939711,93942134.0,93944557,93949403,93954249,93959096.0,93961519.5
4847,93963943,93968790,93973637,93978484,93980907.5,93983331,93988178,93993025,93997873.0,94000297.0
4848,94002721,94007569,94012417,94017265,94019689.0,94022113,94026961,94031809,94036658.0,94039082.5
4849,94041507,94046356,94051205,94056054,94058478.5,94060903,94065752,94070601,94075451.0,94077876.0
4850,94080301,94085151,94090001,94094851,94097276.0,94099701,94104551,94109401,94114252.0,94116677.5
4851,94119103,94123954,94128805,94133656,94136081.5,94138507,94143358,94148209,94153061.0,94155487.0
4852,94157913,94162765,94167617,94172469,94174895.0,94177321,94182173,94187025,94191878.0,94194304.5
4853,94196731,94201584,94206437,94211290,94213716.5,94216143,94220996,94225849,94230703.0,94233130.0
4854,94235557,94240411,94245265,94250119,94252546.0,94254973,94259827,94264681,94269536.0,94271963.5
4855,94274391,94279246,94284101,94288956,94291383.5,94293811,94298666,94303521,94308377.0,94310805.0
4856,94313233,94318089,94322945,94327801,94330229.0,94332657,94337513,94342369,94347226.0,94349654.5
4857,94352083,94356940,94361797,94366654,94369082.5,94371511,94376368,94381225,94386083.0,94388512.0
4858,94390941,94395799,94400657,94405515,94407944.0,94410373,94415231,94420089,94424948.0,94427377.5
4859,94429807,94434666,94439525,94444384,94446813.5,94449243,94454102,94458961,94463821.0,94466251.0
4860,94468681,94473541,94478401,94483261,94485691.0,94488121,94492981,94497841,94502702.0,94505132.5
4861,94507563,94512424,94517285,94522146,94524576.5,94527007,94531868,94536729,94541591.0,94544022.0
4862,94546453,94551315,94556177,94561039,94563470.0,94565901,94570763,94575625,94580488.0,94582919.5
4863,94585351,94590214,94595077,94599940,94602371.5,94604803,94609666,94614529,94619393.0,94621825.0
4864,94624257,94629121,94633985,94638849,94641281.0,94643713,94648577,94653441,94658306.0,94660738.5
4865,94663171,94668036,94672901,94677766,94680198.5,94682631,94687496,94692361,94697227.0,94699660.0
4866,94702093,94706959,94711825,94716691,94719124.0,94721557,94726423,94731289,94736156.0,94738589.5
4867,94741023,94745890,94750757,94755624,94758057.5,94760491,94765358,94770225,94775093.0,94777527.0
4868,94779961,94784829,94789697,94794565,94796999.0,94799433,94804301,94809169,94814038.0,94816472.5
4869,94818907,94823776,94828645,94833514,94835948.5,94838383,94843252,94848121,94852991.0,94855426.0
4870,94857861,94862731,94867601,94872471,94874906.0,94877341,94882211,94887081,94891952.0,94894387.5
4871,94896823,94901694,94906565,94911436,94913871.5,94916307,94921178,94926049,94930921.0,94933357.0
4872,94935793,94940665,94945537,94950409,94952845.0,94955281,94960153,94965025,94969898.0,94972334.5
4873,94974771,94979644,94984517,94989390,94991826.5,94994263,94999136,95004009,95008883.0,95011320.0
4874,95013757,95018631,95023505,95028379,95030816.0,95033253,95038127,95043001,95047876.0,95050313.5
4875,95052751,95057626,95062501,95067376,95069813.5,95072251,95077126,95082001,95086877.0,95089315.0
4876,95091753,95096629,95101505,95106381,95108819.0,95111257,95116133,95121009,95125886.0,95128324.5
4877,95130763,95135640,95140517,95145394,95147832.5,95150271,95155148,95160025,95164903.0,95167342.0
4878,95169781,95174659,95179537,95184415,95186854.0,95189293,95194171,95199049,95203928.0,95206367.5
4879,95208807,95213686,95218565,95223444,95225883.5,95228323,95233202,95238081,95242961.0,95245401.0
4880,95247841,95252721,95257601,95262481,95264921.0,95267361,95272241,95277121,95282002.0,95284442.5
4881,95286883,95291764,95296645,95301526,95303966.5,95306407,95311288,95316169,95321051.0,95323492.0
4882,95325933,95330815,95335697,95340579,95343020.0,95345461,95350343,95355225,95360108.0,95362549.5
4883,95364991,95369874,95374757,95379640,95382081.5,95384523,95389406,95394289,95399173.0,95401615.0
4884,95404057,95408941,95413825,95418709,95421151.0,95423593,95428477,95433361,95438246.0,95440688.5
4885,95443131,95448016,95452901,95457786,95460228.5,95462671,95467556,95472441,95477327.0,95479770.0
4886,95482213,95487099,95491985,95496871,95499314.0,95501757,95506643,95511529,95516416.0,95518859.5
4887,95521303,95526190,95531077,95535964,95538407.5,95540851,95545738,95550625,95555513.0,95557957.0
4888,95560401,95565289,95570177,95575065,95577509.0,95579953,95584841,95589729,95594618.0,95597062.5
4889,95599507,95604396,95609285,95614174,95616618.5,95619063,95623952,95628841,95633731.0,95636176.0
4890,95638621,95643511,95648401,95653291,95655736.0,95658181,95663071,95667961,95672852.0,95675297.5
4891,95677743,95682634,95687525,95692416,95694861.5,95697307,95702198,95707089,95711981.0,95714427.0
4892,95716873,95721765,95726657,95731549,95733995.0,95736441,95741333,95746225,95751118.0,95753564.5
4893,95756011,95760904,95765797,95770690,95773136.5,95775583,95780476,95785369,95790263.0,95792710.0
4894,95795157,95800051,95804945,95809839,95812286.0,95814733,95819627,95824521,95829416.0,95831863.5
4895,95834311,95839206,95844101,95848996,95851443.5,95853891,95858786,95863681,95868577.0,95871025.0
4896,95873473,95878369,95883265,95888161,95890609.0,95893057,95897953,95902849,95907746.0,95910194.5
4897,95912643,95917540,95922437,95927334,95929782.5,95932231,95937128,95942025,95946923.0,95949372.0
4898,95951821,95956719,95961617,95966515,95968964.0,95971413,95976311,95981209,95986108.0,95988557.5
4899,95991007,95995906,96000805,96005704,96008153.5,96010603,96015502,96020401,96025301.0,96027751.0
4900,96030201,96035101,96040001,96044901,96047351.0,96049801,96054701,96059601,96064502.0,96066952.5
4901,96069403,96074304,96079205,96084106,96086556.5,96089007,96093908,96098809,96103711.0,96106162.0
4902,96108613,96113515,96118417,96123319,96125770.0,96128221,96133123,96138025,96142928.0,96145379.5
4903,96147831,96152734,96157637,96162540,96164991.5,96167443,96172346,96177249,96182153.0,96184605.0
4904,96187057,96191961,96196865,96201769,96204221.0,96206673,96211577,96216481,96221386.0,96223838.5
4905,96226291,96231196,96236101,96241006,96243458.5,96245911,96250816,96255721,96260627.0,96263080.0
4906,96265533,96270439,96275345,96280251,96282704.0,96285157,96290063,96294969,96299876.0,96302329.5
4907,96304783,96309690,96314597,96319504,96321957.5,96324411,96329318,96334225,96339133.0,96341587.0
4908,96344041,96348949,96353857,96358765,96361219.0,96363673,96368581,96373489,96378398.0,96380852.5
4909,96383307,96388216,96393125,96398034,96400488.5,96402943,96407852,96412761,96417671.0,96420126.0
4910,96422581,96427491,96432401,96437311,96439766.0,96442221,96447131,96452041,96456952.0,96459407.5
4911,96461863,96466774,96471685,96476596,96479051.5,96481507,96486418,96491329,96496241.0,96498697.0
4912,96501153,96506065,96510977,96515889,96518345.0,96520801,96525713,96530625,96535538.0,96537994.5
4913,96540451,96545364,96550277,96555190,96557646.5,96560103,96565016,96569929,96574843.0,96577300.0
4914,96579757,96584671,96589585,96594499,96596956.0,96599413,96604327,96609241,96614156.0,96616613.5
4915,96619071,96623986,96628901,96633816,96636273.5,96638731,96643646,96648561,96653477.0,96655935.0
4916,96658393,96663309,96668225,96673141,96675599.0,96678057,96682973,96687889,96692806.0,96695264.5
4917,96697723,96702640,96707557,96712474,96714932.5,96717391,96722308,96727225,96732143.0,96734602.0
4918,96737061,96741979,96746897,96751815,96754274.0,96756733,96761651,96766569,96771488.0,96773947.5
4919,96776407,96781326,96786245,96791164,96793623.5,96796083,96801002,96805921,96810841.0,96813301.0
4920,96815761,96820681,96825601,96830521,96832981.0,96835441,96840361,96845281,96850202.0,96852662.5
4921,96855123,96860044,96864965,96869886,96872346.5,96874807,96879728,96884649,96889571.0,96892032.0
4922,96894493,96899415,96904337,96909259,96911720.0,96914181,96919103,96924025,96928948.0,96931409.5
4923,96933871,96938794,96943717,96948640,96951101.5,96953563,96958486,96963409,96968333.0,96970795.0
4924,96973257,96978181,96983105,96988029,96990491.0,96992953,96997877,97002801,97007726.0,97010188.5
4925,97012651,97017576,97022501,97027426,97029888.5,97032351,97037276,97042201,97047127.0,97049590.0
4926,97052053,97056979,97061905,97066831,97069294.0,97071757,97076683,97081609,97086536.0,97088999.5
4927,97091463,97096390,97101317,97106244,97108707.5,97111171,97116098,97121025,97125953.0,97128417.0
4928,97130881,97135809,97140737,97145665,97148129.0,97150593,97155521,97160449,97165378.0,97167842.5
4929,97170307,97175236,97180165,97185094,97187558.5,97190023,97194952,97199881,97204811.0,97207276.0
4930,97209741,97214671,97219601,97224531,97226996.0,97229461,97234391,97239321,97244252.0,97246717.5
4931,97249183,97254114,97259045,97263976,97266441.5,97268907,97273838,97278769,97283701.0,97286167.0
4932,97288633,97293565,97298497,97303429,97305895.0,97308361,97313293,97318225,97323158.0,97325624.5
4933,97328091,97333024,97337957,97342890,97345356.5,97347823,97352756,97357689,97362623.0,97365090.0
4934,97367557,97372491,97377425,97382359,97384826.0,97387293,97392227,97397161,97402096.0,97404563.5
4935,97407031,97411966,97416901,97421836,97424303.5,97426771,97431706,97436641,97441577.0,97444045.0
4936,97446513,97451449,97456385,97461321,97463789.0,97466257,97471193,97476129,97481066.0,97483534.5
4937,97486003,97490940,97495877,97500814,97503282.5,97505751,97510688,97515625,97520563.0,97523032.0
4938,97525501,97530439,97535377,97540315,97542784.0,97545253,97550191,97555129,97560068.0,97562537.5
4939,97565007,97569946,97574885,97579824,97582293.5,97584763,97589702,97594641,97599581.0,97602051.0
4940,97604521,97609461,97614401,97619341,97621811.0,97624281,97629221,97634161,97639102.0,97641572.5
4941,97644043,97648984,97653925,97658866,97661336.5,97663807,97668748,97673689,97678631.0,97681102.0
4942,97683573,97688515,97693457,97698399,97700870.0,97703341,97708283,97713225,97718168.0,97720639.5
4943,97723111,97728054,97732997,97737940,97740411.5,97742883,97747826,97752769,97757713.0,97760185.0
4944,97762657,97767601,97772545,97777489,97779961.0,97782433,97787377,97792321,97797266.0,97799738.5
4945,97802211,97807156,97812101,97817046,97819518.5,97821991,97826936,97831881,97836827.0,97839300.0
4946,97841773,97846719,97851665,97856611,97859084.0,97861557,97866503,97871449,97876396.0,97878869.5
4947,97881343,97886290,97891237,97896184,97898657.5,97901131,97906078,97911025,97915973.0,97918447.0
4948,97920921,97925869,97930817,97935765,97938239.0,97940713,97945661,97950609,97955558.0,97958032.5
4949,97960507,97965456,97970405,97975354,97977828.5,97980303,97985252,97990201,97995151.0,97997626.0
4950,98000101,98005051,98010001,98014951,98017426.0,98019901,98024851,98029801,98034752.0,98037227.5
4951,98039703,98044654,98049605,98054556,98057031.5,98059507,98064458,98069409,98074361.0,98076837.0
4952,98079313,98084265,98089217,98094169,98096645.0,98099121,98104073,98109025,98113978.0,98116454.5
4953,98118931,98123884,98128837,98133790,98136266.5,98138743,98143696,98148649,98153603.0,98156080.0
4954,98158557,98163511,98168465,98173419,98175896.0,98178373,98183327,98188281,98193236.0,98195713.5
4955,98198191,98203146,98208101,98213056,98215533.5,98218011,98222966,98227921,98232877.0,98235355.0
4956,98237833,98242789,98247745,98252701,98255179.0,98257657,98262613,98267569,98272526.0,98275004.5
4957,98277483,98282440,98287397,98292354,98294832.5,98297311,98302268,98307225,98312183.0,98314662.0
4958,98317141,98322099,98327057,98332015,98334494.0,98336973,98341931,98346889,98351848.0,98354327.5
4959,98356807,98361766,98366725,98371684,98374163.5,98376643,98381602,98386561,98391521.0,98394001.0
4960,98396481,98401441,98406401,98411361,98413841.0,98416321,98421281,98426241,98431202.0,98433682.5
4961,98436163,98441124,98446085,98451046,98453526.5,98456007,98460968,98465929,98470891.0,98473372.0
4962,98475853,98480815,98485777,98490739,98493220.0,98495701,98500663,98505625,98510588.0,98513069.5
4963,98515551,98520514,98525477,98530440,98532921.5,98535403,98540366,98545329,98550293.0,98552775.0
4964,98555257,98560221,98565185,98570149,98572631.0,98575113,98580077,98585041,98590006.0,98592488.5
4965,98594971,98599936,98604901,98609866,98612348.5,98614831,98619796,98624761,98629727.0,98632210.0
4966,98634693,98639659,98644625,98649591,98652074.0,98654557,98659523,98664489,98669456.0,98671939.5
4967,98674423,98679390,98684357,98689324,98691807.5,98694291,98699258,98704225,98709193.0,98711677.0
4968,98714161,98719129,98724097,98729065,98731549.0,98734033,98739001,98743969,98748938.0,98751422.5
4969,98753907,98758876,98763845,98768814,98771298.5,98773783,98778752,98783721,98788691.0,98791176.0
4970,98793661,98798631,98803601,98808571,98811056.0,98813541,98818511,98823481,98828452.0,98830937.5
4971,98833423,98838394,98843365,98848336,98850821.5,98853307,98858278,98863249,98868221.0,98870707.0
4972,98873193,98878165,98883137,98888109,98890595.0,98893081,98898053,98903025,98907998.0,98910484.5
4973,98912971,98917944,98922917,98927890,98930376.5,98932863,98937836,98942809,98947783.0,98950270.0
4974,98952757,98957731,98962705,98967679,98970166.0,98972653,98977627,98982601,98987576.0,98990063.5
4975,98992551,98997526,99002501,99007476,99009963.5,99012451,99017426,99022401,99027377.0,99029865.0
4976,99032353,99037329,99042305,99047281,99049769.0,99052257,99057233,99062209,99067186.0,99069674.5
4977,99072163,99077140,99082117,99087094,99089582.5,99092071,99097048,99102025,99107003.0,99109492.0
4978,99111981,99116959,99121937,99126915,99129404.0,99131893,99136871,99141849,99146828.0,99149317.5
4979,99151807,99156786,99161765,99166744,99169233.5,99171723,99176702,99181681,99186661.0,99189151.0
4980,99191641,99196621,99201601,99206581,99209071.0,99211561,99216541,99221521,99226502.0,99228992.5
4981,99231483,99236464,99241445,99246426,99248916.5,99251407,99256388,99261369,99266351.0,99268842.0
4982,99271333,99276315,99281297,99286279,99288770.0,99291261,99296243,99301225,99306208.0,99308699.5
4983,99311191,99316174,99321157,99326140,99328631.5,99331123,99336106,99341089,99346073.0,99348565.0
4984,99351057,99356041,99361025,99366009,99368501.0,99370993,99375977,99380961,99385946.0,99388438.5
4985,99390931,99395916,99400901,99405886,99408378.5,99410871,99415856,99420841,99425827.0,99428320.0
4986,99430813,99435799,99440785,99445771,99448264.0,99450757,99455743,99460729,99465716.0,99468209.5
4987,99470703,99475690,99480677,99485664,99488157.5,99490651,99495638,99500625,99505613.0,99508107.0
4988,99510601,99515589,99520577,99525565,99528059.0,99530553,99535541,99540529,99545518.0,99548012.5
4989,99550507,99555496,99560485,99565474,99567968.5,99570463,99575452,99580441,99585431.0,99587926.0
4990,99590421,99595411,99600401,99605391,99607886.0,99610381,99615371,99620361,99625352.0,99627847.5
4991,99630343,99635334,99640325,99645316,99647811.5,99650307,99655298,99660289,99665281.0,99667777.0
4992,99670273,99675265,99680257,99685249,99687745.0,99690241,99695233,99700225,99705218.0,99707714.5
4993,99710211,99715204,99720197,99725190,99727686.5,99730183,99735176,99740169,99745163.0,99747660.0
4994,99750157,99755151,99760145,99765139,99767636.0,99770133,99775127,99780121,99785116.0,99787613.5
4995,99790111,99795106,99800101,99805096,99807593.5,99810091,99815086,99820081,99825077.0,99827575.0
4996,99830073,99835069,99840065,99845061,99847559.0,99850057,99855053,99860049,99865046.0,99867544.5
4997,99870043,99875040,99880037,99885034,99887532.5,99890031,99895028,99900025,99905023.0,99907522.0
4998,99910021,99915019,99920017,99925015,99927514.0,99930013,99935011,99940009,99945008.0,99947507.5
4999,99950007,99955006,99960005,99965004,99967503.5,99970003,99975002,99980001,99985001.0,99987501.0
